date_str,degrees_from_mean,id,lon,lat,max_temp,min_temp,station_name,type,serialid,year,month,day,year_month,state
1990-11-02,28.3,USC00204655,-83.3075,43.0608,22.8,13.3,LAPEER WWTP,Strong Hot,3141886,1990,11,2,1990.11,Michigan
1966-01-01,30.36,USC00188380,-75.3789,38.2364,21.1,14.4,SNOW HILL 4 N,Strong Hot,1631599,1966,1,1,1966.01,Maryland
1978-08-07,23.07,USW00024235,-123.3642,42.6003,35.6,23.3,SEXTON SUMMIT,Strong Hot,1035583,1978,8,7,1978.08,Oregon
1995-12-01,34.24,USC00241297,-106.9597,45.5397,20.0,1.7,BUSBY,Strong Hot,2250312,1995,12,1,1995.12,Montana
1983-08-21,8.67,USC00093465,-82.1278,30.74,37.8,26.1,FOLKSTON 9 SW,Strong Hot,2862117,1983,8,21,1983.08,Georgia
1995-07-15,14.34,USC00119021,-87.7556,40.7928,36.7,23.9,WATSEKA 2 NW,Strong Hot,2227713,1995,7,15,1995.07,Illinois
1990-06-24,17.92,USW00023042,-101.8136,33.6542,43.3,25.6,LUBBOCK,Strong Hot,3133848,1990,6,24,1990.06,Texas
1991-06-27,16.16,USW00094910,-92.4011,42.5544,34.4,23.3,WATERLOO MUNI AP,Strong Hot,2523767,1991,6,27,1991.06,Iowa
2013-04-29,16.69,USW00023237,-121.2258,37.8892,33.9,13.3,STOCKTON METRO AP,Strong Hot,981017,2013,4,29,2013.04,California
2006-06-06,11.57,USC00051458,-106.1444,37.7067,30.0,10.6,CENTER 4 SSW,Strong Hot,664706,2006,6,6,2006.06,Colorado
1988-12-01,34.8,USC00245340,-107.9556,47.8417,18.3,2.2,MALTA 35 S,Strong Hot,2733474,1988,12,1,1988.12,Montana
2012-05-28,21.46,USC00339219,-83.85,39.4833,32.8,21.1,WILMINGTON 3 N,Strong Hot,1504296,2012,5,28,2012.05,Ohio
2006-08-10,11.59,USC00031838,-93.1675,35.2342,40.6,25.0,DARDANELLE,Strong Hot,607066,2006,8,10,2006.08,Arkansas
2006-12-01,26.04,USC00177479,-70.7803,43.4569,16.7,5.0,SANFORD 2 NNW,Strong Hot,611511,2006,12,1,2006.12,Maine
1978-03-31,37.83,USC00135123,-95.7836,42.1619,30.0,12.8,MAPLETON NO.2,Strong Hot,1069780,1978,3,31,1978.03,Iowa
1995-10-14,24.18,USC00306538,-73.57,44.5658,27.8,14.4,PERU 2 WSW,Strong Hot,2253647,1995,10,14,1995.1,New York
1971-11-01,23.92,USC00466442,-80.6275,40.5261,25.6,12.2,NEW CUMBERLAND L/D,Strong Hot,2123224,1971,11,1,1971.11,Ohio
2011-10-01,26.93,USC00241127,-105.4072,45.4442,33.9,9.4,BROADUS,Strong Hot,1826647,2011,10,1,2011.1,Montana
1971-10-01,31.38,USW00014942,-95.8992,41.3103,32.2,22.8,OMAHA EPPLEY AIRFIELD,Strong Hot,2095161,1971,10,1,1971.1,Nebraska
1985-04-24,23.61,USC00150381,-83.8819,36.8825,31.1,18.3,BARBOURVILLE,Strong Hot,2396280,1985,4,24,1985.04,Kentucky
2012-12-03,27.26,USC00412019,-96.4867,32.1225,26.7,18.3,CORSICANA,Strong Hot,1523513,2012,12,3,2012.12,Texas
1966-07-13,15.36,USC00118684,-88.29,39.795,40.0,24.4,TUSCOLA,Strong Hot,1636674,1966,7,13,1966.07,Illinois
2006-06-11,16.76,USW00025308,-131.5786,55.0389,28.3,13.9,ANNETTE ISLAND AP,Strong Hot,623090,2006,6,11,2006.06,Alaska
2010-03-23,5.23,RQC00664193,-66.0875,17.9783,32.2,25.0,GUAYAMA 2E,Strong Hot,2769636,2010,3,23,2010.03,Puerto Rico
1998-07-01,8.31,USW00013884,-86.5225,30.7797,38.3,25.0,CRESTVIEW BOB SIKES AP,Strong Hot,1324325,1998,7,1,1998.07,Florida
2008-01-03,5.57,GQW00041415,144.7961,13.4836,31.7,25.6,GUAM INTL AP,Strong Hot,466091,2008,1,3,2008.01,Guam
1995-09-04,16.03,USC00427846,-111.5842,40.6008,24.4,10.6,SILVER LAKE BRIGHTON,Strong Hot,2234727,1995,9,4,1995.09,Utah
1987-05-31,25.77,USW00094746,-71.8731,42.2706,32.2,20.6,WORCESTER RGNL AP,Strong Hot,1813030,1987,5,31,1987.05,Massachusetts
1991-12-01,15.68,USC00089401,-81.7994,27.5478,30.0,20.0,WAUCHULA,Strong Hot,2544601,1991,12,1,1991.12,Florida
1975-11-03,25.27,USW00024155,-118.8528,45.6906,24.4,11.1,PENDLETON,Strong Hot,901068,1975,11,3,1975.11,Oregon
2006-08-02,18.21,USC00470516,-89.7269,43.4583,35.0,22.8,BARABOO,Strong Hot,646834,2006,8,2,2006.08,Wisconsin
1980-12-27,28.85,USW00094014,-103.6367,48.1739,10.6,-1.7,WILLISTON SLOULIN INTL AP,Strong Hot,2439140,1980,12,27,1980.12,North Dakota
2012-07-07,14.8,USC00116558,-87.6225,39.0028,40.6,24.4,PALESTINE,Strong Hot,1548750,2012,7,7,2012.07,Illinois
1972-02-29,35.83,USC00142835,-94.7086,37.8428,27.8,13.3,FT SCOTT,Strong Hot,1418018,1972,2,29,1972.02,Kansas
1986-03-29,34.54,USC00252205,-97.1328,41.2492,30.6,10.0,DAVID CITY,Strong Hot,3028790,1986,3,29,1986.03,Nebraska
1984-12-28,26.62,USW00013963,-92.2389,34.7272,23.3,16.1,LITTLE ROCK AP ADAMS FLD,Strong Hot,764747,1984,12,28,1984.12,Arkansas
1975-11-06,24.78,USC00473698,-91.1269,45.2236,18.3,7.2,HOLCOMBE,Strong Hot,903855,1975,11,6,1975.11,Wisconsin
1970-04-30,28.7,USW00014733,-78.7369,42.9486,28.3,15.6,BUFFALO,Strong Hot,2979625,1970,4,30,1970.04,New York
1967-01-23,32.28,USC00114489,-90.3431,39.1025,21.1,6.1,JERSEYVILLE 2 SW,Strong Hot,827380,1967,1,23,1967.01,Illinois
1989-01-06,21.8,USC00412266,-96.2319,29.0567,26.7,18.9,DANEVANG 1 W,Strong Hot,2065657,1989,1,6,1989.01,Texas
2000-02-23,32.48,USW00014940,-93.3269,43.1544,13.9,5.0,MASON CITY MUNI AP,Strong Hot,1097659,2000,2,23,2000.02,Iowa
1976-04-17,27.42,USW00094847,-83.3308,42.2314,29.4,16.1,DETROIT METRO AP,Strong Hot,588886,1976,4,17,1976.04,Michigan
1972-12-14,8.98,USW00012836,-81.7522,24.555,28.9,24.4,KEY WEST INTL AP,Strong Hot,1362995,1972,12,14,1972.12,Florida
1971-11-02,24.86,USC00444414,-78.3011,36.6003,26.1,18.9,JOHN H KERR DAM,Strong Hot,2123475,1971,11,2,1971.11,Virginia
1988-01-31,32.72,USC00306164,-75.4442,44.7281,12.2,3.9,OGDENSBURG 4 NE,Strong Hot,2701451,1988,1,31,1988.01,New York
1990-04-27,30.33,USW00014898,-88.1111,44.4983,28.3,15.6,GREEN BAY,Strong Hot,3079774,1990,4,27,1990.04,Wisconsin
1964-08-02,19.65,USW00014850,-85.5825,44.7408,36.1,23.3,TRAVERSE CITY CHERRY CPTL AP,Strong Hot,109524,1964,8,2,1964.08,Michigan
1981-10-05,19.39,USC00412394,-96.5667,33.8167,33.3,22.2,DENISON DAM,Strong Hot,272876,1981,10,5,1981.1,Texas
1987-10-04,24.35,USC00245572,-104.4514,48.4828,29.4,9.4,MEDICINE LAKE 3 SE,Strong Hot,1770267,1987,10,4,1987.1,Montana
2010-04-08,26.2,USC00435733,-72.6567,44.1647,27.8,8.3,NORTHFIELD,Strong Hot,2755510,2010,4,8,2010.04,Vermont
1997-01-02,25.93,USC00103964,-112.2642,43.9664,6.1,2.2,HAMER 4 NW,Strong Hot,1899580,1997,1,2,1997.01,Idaho
2013-09-01,18.54,USC00054603,-102.8031,38.7658,37.8,16.7,KIT CARSON,Strong Hot,966877,2013,9,1,2013.09,Colorado
2012-03-15,35.15,USC00205452,-83.6844,42.5794,23.9,12.8,MILFORD GM PROVING GRD,Strong Hot,1511248,2012,3,15,2012.03,Michigan
2007-01-05,25.16,USC00192451,-70.6697,41.7653,14.4,6.7,EAST WAREHAM,Strong Hot,1482095,2007,1,5,2007.01,Massachusetts
2009-09-01,4.87,GQW00041415,144.7961,13.4836,32.2,26.1,GUAM INTL AP,Strong Hot,1947696,2009,9,1,2009.09,Guam
1966-12-09,25.43,USW00014735,-73.8092,42.7431,16.7,4.4,ALBANY AP,Strong Hot,1598901,1966,12,9,1966.12,New York
1964-08-02,15.57,USC00145692,-99.91,38.4478,40.6,25.6,NESS CITY,Strong Hot,109633,1964,8,2,1964.08,Kansas
2002-10-05,16.13,USW00093831,-80.7167,32.4833,32.8,22.8,BEAUFORT MCAS,Strong Hot,344242,2002,10,5,2002.1,South Carolina
1989-04-28,23.89,USC00118147,-89.7167,38.1167,31.7,19.4,SPARTA 1 W,Strong Hot,2061557,1989,4,28,1989.04,Illinois
1998-12-03,35.01,USC00132573,-93.0989,42.3619,15.0,8.9,ELDORA,Strong Hot,1307014,1998,12,3,1998.12,Iowa
1986-05-31,20.85,USC00351862,-123.19,44.6342,31.7,15.0,CORVALLIS STATE UNIV,Strong Hot,3042013,1986,5,31,1986.05,Oregon
2011-07-31,12.32,USW00013968,-95.8872,36.1994,41.7,27.8,TULSA INTL AP,Strong Hot,1819656,2011,7,31,2011.07,Oklahoma
2012-05-28,25.67,USC00205567,-86.4175,43.4614,30.0,21.1,MONTAGUE 4 NW,Strong Hot,1504098,2012,5,28,2012.05,Michigan
1976-02-19,19.65,USW00013782,-79.9319,32.78,25.0,16.7,CHARLESTON CITY,Strong Hot,544302,1976,2,19,1976.02,South Carolina
1979-07-18,16.82,USC00352292,-122.2547,44.7242,36.7,17.8,DETROIT DAM,Strong Hot,1700329,1979,7,18,1979.07,Oregon
1980-08-01,14.81,USC00147305,-96.1861,37.1317,41.7,25.6,SEDAN,Strong Hot,2455853,1980,8,1,1980.08,Kansas
1998-06-30,11.13,USC00092318,-83.8436,33.5972,36.7,23.3,COVINGTON,Strong Hot,1323694,1998,6,30,1998.06,Georgia
1969-12-06,19.48,USW00025507,-151.4908,59.6419,7.8,3.9,HOMER AP,Strong Hot,417381,1969,12,6,1969.12,Alaska
2011-05-31,23.1,USC00131954,-92.0939,43.3894,31.1,20.0,CRESCO 1 NE,Strong Hot,1840331,2011,5,31,2011.05,Iowa
1983-08-19,14.19,USC00129557,-86.3542,39.9961,35.6,23.3,WHITESTOWN,Strong Hot,2876105,1983,8,19,1983.08,Indiana
2002-07-04,14.23,USC00065445,-73.2208,41.9725,32.2,22.2,NORFOLK 2 SW,Strong Hot,369795,2002,7,4,2002.07,Connecticut
2006-08-03,14.66,USW00093721,-76.6833,39.1667,37.8,25.6,BALTIMORE WASH INTL AP,Strong Hot,647668,2006,8,3,2006.08,Maryland
1996-02-27,23.21,USC00166938,-92.7739,30.6036,26.7,20.0,OBERLIN FIRE TWR,Strong Hot,2326719,1996,2,27,1996.02,Louisiana
2001-02-26,23.63,USW00026409,-149.855,61.2169,8.9,2.2,ANCHORAGE MERRILL FLD,Strong Hot,1685082,2001,2,26,2001.02,Alaska
1992-04-26,23.34,USC00483100,-110.9508,41.265,25.0,6.7,EVANSTON 1 E,Strong Hot,2169346,1992,4,26,1992.04,Wyoming
1976-02-25,29.88,USC00110072,-90.7417,41.2019,17.2,6.1,ALEDO,Strong Hot,597375,1976,2,25,1976.02,Illinois
2006-04-20,19.84,USC00221962,-88.6178,34.8792,32.8,20.0,CORINTH 7 SW,Strong Hot,617146,2006,4,20,2006.04,Mississippi
1974-01-16,22.18,USC00106388,-116.2933,44.9714,6.7,1.7,NEW MEADOWS RS,Strong Hot,222116,1974,1,16,1974.01,Idaho
1989-05-29,20.47,USC00054770,-102.6306,38.0936,37.8,16.7,LAMAR,Strong Hot,2009223,1989,5,29,1989.05,Colorado
2004-04-18,25.8,USW00014827,-85.2064,40.9706,30.0,15.6,FT WAYNE INTL AP,Strong Hot,934893,2004,4,18,2004.04,Indiana
2002-02-01,30.33,USC00311624,-82.1769,35.8297,26.7,8.3,CELO 2 S,Strong Hot,360531,2002,2,1,2002.02,North Carolina
1990-04-27,22.23,USC00155640,-83.9333,38.0583,30.0,17.8,MT STERLING,Strong Hot,3080150,1990,4,27,1990.04,Kentucky
2003-11-01,25.27,USC00331541,-81.9361,41.0517,23.3,12.2,CHIPPEWA LAKE,Strong Hot,489191,2003,11,1,2003.11,Ohio
1977-07-19,22.51,USC00322605,-98.5261,46.0108,41.1,25.6,ELLENDALE,Strong Hot,4558,1977,7,19,1977.07,North Dakota
1981-08-09,14.65,USW00023155,-119.0542,35.4344,44.4,26.7,BAKERSFIELD AP,Strong Hot,253312,1981,8,9,1981.08,California
1980-12-16,36.89,USW00024143,-111.3822,47.4733,17.2,11.7,GREAT FALLS INTL AP,Strong Hot,2446293,1980,12,16,1980.12,Montana
1988-06-04,23.31,USC00246238,-106.3153,48.6956,36.1,17.8,OPHEIM 12 SSE,Strong Hot,2683730,1988,6,4,1988.06,Montana
2002-04-19,27.93,USC00283951,-74.5642,40.265,32.8,16.1,HIGHTSTOWN 2 W,Strong Hot,358862,2002,4,19,2002.04,New Jersey
1966-07-29,9.78,USC00315771,-80.5233,34.9797,37.8,23.9,MONROE 2 SE,Strong Hot,1619231,1966,7,29,1966.07,North Carolina
2007-07-28,15.69,USC00507783,-152.735,62.0911,27.2,12.2,PUNTILLA,Strong Hot,1500675,2007,7,28,2007.07,Alaska
2008-11-05,26.32,USC00474195,-87.505,44.4628,22.2,9.4,KEWAUNEE,Strong Hot,459261,2008,11,5,2008.11,Wisconsin
1982-12-05,31.35,USC00129670,-86.5867,41.0267,17.8,10.0,WINAMAC 2SSE,Strong Hot,1246186,1982,12,5,1982.12,Indiana
2012-07-23,14.0,USC00112193,-88.9506,39.8289,38.3,25.0,DECATUR WTP,Strong Hot,1545743,2012,7,23,2012.07,Illinois
2002-05-31,17.91,USC00424856,-111.3208,41.825,28.3,9.4,LAKETOWN,Strong Hot,332996,2002,5,31,2002.05,Utah
2000-05-25,23.63,USC00349278,-98.3006,34.3603,41.7,25.0,WALTERS,Strong Hot,1131149,2000,5,25,2000.05,Oklahoma
1973-06-15,20.08,USC00321435,-97.7014,48.8628,33.9,20.6,CAVALIER 7NW,Strong Hot,162723,1973,6,15,1973.06,North Dakota
2011-08-09,10.19,USC00411875,-99.4339,31.8281,41.1,25.0,COLEMAN,Strong Hot,1841221,2011,8,9,2011.08,Texas
1981-08-09,17.68,USC00352867,-123.3703,44.0494,38.3,17.8,FERN RIDGE-VENETA,Strong Hot,253178,1981,8,9,1981.08,Oregon
1974-01-17,25.05,USC00106877,-113.7622,42.6283,15.6,3.3,PAUL 1ENE,Strong Hot,221257,1974,1,17,1974.01,Idaho
1977-02-19,23.14,USW00025309,-134.5639,58.3567,12.8,7.2,JUNEAU INTL AP,Strong Hot,213,1977,2,19,1977.02,Alaska
2008-01-07,33.94,USC00401790,-87.3353,36.5472,21.1,16.7,CLARKSVILLE WWTP,Strong Hot,465250,2008,1,7,2008.01,Tennessee
2012-03-24,31.79,USC00190666,-72.1233,42.6325,23.3,8.3,BIRCH HILL DAM,Strong Hot,1530995,2012,3,24,2012.03,Massachusetts
2010-12-13,26.59,USC00487115,-108.6942,43.2458,13.9,0.6,PAVILLION,Strong Hot,2768215,2010,12,13,2010.12,Wyoming
1984-09-01,23.91,USC00132171,-95.3289,42.0364,34.4,24.4,DENISON,Strong Hot,760392,1984,9,1,1984.09,Iowa
1994-04-27,27.1,USC00332098,-84.3847,41.2783,28.9,16.1,DEFIANCE,Strong Hot,696860,1994,4,27,1994.04,Ohio
2000-05-26,16.96,USC00410691,-97.4439,32.6475,37.2,24.4,BENBROOK DAM,Strong Hot,1130885,2000,5,26,2000.05,Texas
2006-08-03,9.49,USC00312732,-78.6481,34.6044,36.7,24.4,ELIZABETHTOWN 3 SW,Strong Hot,647741,2006,8,3,2006.08,North Carolina
1964-06-21,10.66,USC00157677,-84.4792,36.6736,33.3,20.0,STEARNS 2S,Strong Hot,101995,1964,6,21,1964.06,Kentucky
2000-02-26,34.27,USC00115825,-88.4336,41.3708,21.7,7.8,MORRIS 1 NW,Strong Hot,1093842,2000,2,26,2000.02,Illinois
2007-12-03,23.33,USC00350723,-118.1522,43.9092,13.3,5.6,BEULAH,Strong Hot,1474795,2007,12,3,2007.12,Oregon
1971-11-15,26.44,USC00112931,-88.3264,38.3806,25.0,16.1,FAIRFIELD RADIO WFIW,Strong Hot,2145124,1971,11,15,1971.11,Illinois
2010-04-08,26.83,USC00283951,-74.5642,40.265,32.2,15.6,HIGHTSTOWN 2 W,Strong Hot,2755554,2010,4,8,2010.04,New Jersey
1971-11-18,26.77,USC00476200,-88.5036,43.1003,20.6,11.7,OCONOMOWOC,Strong Hot,2145475,1971,11,18,1971.11,Wisconsin
1969-12-21,20.16,USW00024133,-113.7661,42.5417,13.3,2.8,BURLEY MUNI AP,Strong Hot,403196,1969,12,21,1969.12,Idaho
1981-06-27,16.16,USC00052446,-102.7769,38.4758,40.6,18.9,EADS,Strong Hot,295305,1981,6,27,1981.06,Colorado
1998-12-03,33.07,USC00138339,-92.2575,42.8125,16.1,5.0,TRIPOLI,Strong Hot,1307053,1998,12,3,1998.12,Iowa
2011-08-04,14.27,USC00412225,-94.7225,32.9203,43.3,29.4,DAINGERFIELD 9 S,Strong Hot,1843332,2011,8,4,2011.08,Texas
2005-04-27,16.65,USW00025339,-139.6711,59.5119,17.2,5.0,YAKUTAT STATE AP,Strong Hot,2597747,2005,4,27,2005.04,Alaska
1986-03-31,30.48,USW00024020,-101.0344,40.5233,28.9,8.9,HAYES CENTER 1NW,Strong Hot,3022154,1986,3,31,1986.03,Nebraska
1986-10-03,21.44,USW00013881,-80.9553,35.2236,32.8,20.6,CHARLOTTE DOUGLAS AP,Strong Hot,3039081,1986,10,3,1986.1,North Carolina
1984-02-16,25.25,USC00474546,-90.7889,42.8278,12.2,1.7,LANCASTER 4 WSW,Strong Hot,765675,1984,2,16,1984.02,Wisconsin
1998-01-04,24.08,USC00196486,-70.6961,41.9819,16.1,3.9,PLYMOUTH-KINGSTON,Strong Hot,1343101,1998,1,4,1998.01,Massachusetts
1997-01-30,14.8,USW00003125,-114.3942,32.8356,27.2,14.4,YUMA PROVING GROUND,Strong Hot,1913601,1997,1,30,1997.01,Arizona
2012-07-27,10.83,USC00446692,-80.0272,36.7764,36.7,22.8,PHILPOTT DAM 2,Strong Hot,1547052,2012,7,27,2012.07,Virginia
1969-11-01,16.35,USW00025308,-131.5786,55.0389,13.9,11.1,ANNETTE ISLAND AP,Strong Hot,395858,1969,11,1,1969.11,Alaska
1976-04-16,26.12,USC00138026,-94.3831,43.4022,28.3,13.3,SWEA CITY 4W,Strong Hot,588573,1976,4,16,1976.04,Iowa
1988-08-20,14.39,USC00317924,-79.4622,35.7606,38.9,24.4,SILER CITY 2 N,Strong Hot,2740678,1988,8,20,1988.08,North Carolina
2010-05-29,22.55,USC00396427,-103.4819,44.0622,28.3,11.7,PACTOLA DAM,Strong Hot,2798892,2010,5,29,2010.05,South Dakota
2012-12-04,21.91,USW00013739,-75.2311,39.8683,18.9,8.9,PHILADELPHIA INTL AP,Strong Hot,1524284,2012,12,4,2012.12,Pennsylvania
1990-07-01,14.42,USW00026533,-151.5089,66.9161,29.4,15.6,BETTLES AP,Strong Hot,3122995,1990,7,1,1990.07,Alaska
1982-03-17,25.29,USC00011566,-88.2503,31.4714,33.3,21.1,CHATOM,Strong Hot,1272864,1982,3,17,1982.03,Alabama
1996-08-12,18.18,USC00049699,-122.3058,39.5231,42.2,24.4,WILLOWS 6 W,Strong Hot,2334598,1996,8,12,1996.08,California
2003-08-08,11.83,USC00410268,-99.89,32.7667,42.8,26.1,ANSON,Strong Hot,495312,2003,8,8,2003.08,Texas
1990-06-27,20.52,USC00051179,-104.1275,39.7403,40.6,18.3,BYERS 5 ENE,Strong Hot,3134361,1990,6,27,1990.06,Colorado
1998-01-06,30.58,USC00404987,-86.03,36.5192,20.0,15.0,LAFAYETTE,Strong Hot,1341546,1998,1,6,1998.01,Tennessee
2006-11-08,27.74,USC00100915,-112.3531,43.1969,20.6,11.1,BLACKFOOT FIRE DEPT,Strong Hot,626883,2006,11,8,2006.11,Idaho
1978-09-07,27.67,USC00218579,-95.1494,46.3939,35.0,20.0,WADENA 3 S,Strong Hot,1049849,1978,9,7,1978.09,Minnesota
2012-03-31,21.73,USW00024131,-116.2406,43.5667,25.0,9.4,BOISE AIR TERMINAL,Strong Hot,1556324,2012,3,31,2012.03,Idaho
1971-11-02,29.9,USW00014740,-72.6825,41.9381,22.8,18.3,HARTFORD BRADLEY INTL AP,Strong Hot,2123276,1971,11,2,1971.11,Connecticut
1964-12-24,28.05,USC00154703,-86.2892,37.5108,20.6,13.3,LEITCHFIELD 2 N,Strong Hot,126590,1964,12,24,1964.12,Kentucky
2011-08-08,9.05,USW00093729,-75.6219,35.2325,33.3,27.8,CAPE HATTERAS AP,Strong Hot,1840810,2011,8,8,2011.08,North Carolina
1970-10-06,24.16,USC00211691,-94.3919,45.5794,27.8,14.4,COLLEGEVILLE ST JOHN,Strong Hot,2984221,1970,10,6,1970.1,Minnesota
1970-05-30,24.64,USC00206507,-84.9767,45.3725,28.9,18.3,PETOSKEY,Strong Hot,2948832,1970,5,30,1970.05,Michigan
2008-11-03,32.44,USW00094967,-95.0678,46.9006,20.6,6.7,PARK RAPIDS MUNI AP,Strong Hot,458377,2008,11,3,2008.11,Minnesota
1997-01-02,30.0,USC00343628,-101.6181,36.5914,25.0,7.2,GOODWELL RSCH STN,Strong Hot,1899578,1997,1,2,1997.01,Oklahoma
2005-05-21,24.05,USC00147093,-101.8067,39.7675,36.7,18.9,SAINT FRANCIS,Strong Hot,2606522,2005,5,21,2005.05,Kansas
2002-04-18,33.83,USW00094728,-73.9692,40.7789,32.8,24.4,NEW YORK CNTRL PK TWR,Strong Hot,359126,2002,4,18,2002.04,New York
1995-01-13,37.72,USC00126580,-86.5519,38.8894,18.9,14.4,OOLITIC PURDUE EX FRM,Strong Hot,2237589,1995,1,13,1995.01,Indiana
1981-04-27,20.97,USW00093812,-84.4189,39.1033,29.4,16.7,CINCINNATI LUNKEN AP,Strong Hot,251439,1981,4,27,1981.04,Ohio
1968-10-15,26.94,USC00472839,-88.4533,43.7953,28.9,17.2,FOND DU LAC,Strong Hot,2661226,1968,10,15,1968.1,Wisconsin
1978-08-06,16.3,USW00023225,-120.7103,39.2775,33.3,23.3,BLUE CANYON AP,Strong Hot,1035766,1978,8,6,1978.08,California
1975-12-14,27.29,USC00133487,-92.7594,42.3647,13.9,1.7,GRUNDY CTR,Strong Hot,850815,1975,12,14,1975.12,Iowa
1974-01-10,24.57,USC00016129,-85.4492,32.6592,24.4,13.3,OPELIKA,Strong Hot,221058,1974,1,10,1974.01,Alabama
1982-03-21,22.37,USC00381277,-82.5883,34.0906,29.4,15.6,CALHOUN FALLS,Strong Hot,1274001,1982,3,21,1982.03,South Carolina
2003-05-31,20.56,USC00100010,-112.8253,42.9536,32.2,11.1,ABERDEEN EXP STN,Strong Hot,533193,2003,5,31,2003.05,Idaho
1984-12-29,28.92,USW00004725,-75.985,42.1997,18.3,5.6,BINGHAMTON,Strong Hot,763838,1984,12,29,1984.12,New York
1980-10-03,20.08,USW00023271,-121.4169,38.5556,38.9,18.9,SACRAMENTO 5 ESE,Strong Hot,2490981,1980,10,3,1980.1,California
2000-08-01,16.6,USC00247540,-110.5769,47.5319,34.4,19.4,SHONKIN 7 S,Strong Hot,1146888,2000,8,1,2000.08,Montana
2013-12-06,18.45,USW00093837,-81.6667,30.2333,28.3,18.9,JACKSONVILLE NAS,Strong Hot,995528,2013,12,6,2013.12,Florida
1973-11-24,23.72,USC00413299,-98.8392,28.5033,33.9,23.9,FOWLERTON,Strong Hot,145915,1973,11,24,1973.11,Texas
1986-01-31,20.8,USC00420788,-109.5575,37.2825,16.7,2.2,BLUFF,Strong Hot,3018886,1986,1,31,1986.01,Utah
1984-09-10,14.11,USW00023041,-101.4536,32.2442,38.9,23.3,BIG SPRING,Strong Hot,745886,1984,9,10,1984.09,Texas
1983-08-18,15.12,USC00113717,-90.7086,39.7378,37.8,23.9,GRIGGSVILLE,Strong Hot,2875401,1983,8,18,1983.08,Illinois
1965-05-26,17.06,USC00446475,-75.8217,37.5831,32.2,21.7,PAINTER 2W,Strong Hot,1171924,1965,5,26,1965.05,Virginia
1975-11-03,19.96,USW00094702,-73.1289,41.1583,21.7,13.3,BRIDGEPORT SIKORSKY MEM AP,Strong Hot,901006,1975,11,3,1975.11,Connecticut
1991-07-21,16.13,USW00014764,-70.3003,43.6497,35.6,21.7,PORTLAND INTL JETPORT,Strong Hot,2541680,1991,7,21,1991.07,Maine
2012-05-30,14.27,USC00034638,-90.7664,34.7392,35.0,22.2,MARIANNA 2 S,Strong Hot,1528556,2012,5,30,2012.05,Arkansas
1988-08-03,13.52,USW00094830,-83.8014,41.5886,34.4,22.2,TOLEDO EXPRESS AP,Strong Hot,2699168,1988,8,3,1988.08,Ohio
1989-08-02,17.89,USC00210050,-95.9817,48.3006,35.6,20.0,AGASSIZ REFUGE,Strong Hot,2038834,1989,8,2,1989.08,Minnesota
1967-01-23,38.45,USC00336118,-82.6167,41.2667,18.3,12.8,NORWALK WWTP,Strong Hot,827480,1967,1,23,1967.01,Ohio
1998-03-31,23.45,USC00319440,-77.0306,35.8528,29.4,16.1,WILLIAMSTON 1 E,Strong Hot,1300625,1998,3,31,1998.03,North Carolina
2006-01-28,31.16,USC00250375,-96.3811,41.0408,16.1,3.9,ASHLAND NO 2,Strong Hot,654816,2006,1,28,2006.01,Nebraska
1965-12-05,27.61,USC00050834,-102.1192,39.6567,24.4,0.6,BONNY DAM 2NE,Strong Hot,1176326,1965,12,5,1965.12,Colorado
2004-07-10,16.01,USW00025501,-152.4856,57.7511,27.8,13.3,KODIAK AP,Strong Hot,947357,2004,7,10,2004.07,Alaska
1983-05-28,21.26,USC00452157,-121.1431,48.7142,33.9,11.7,DIABLO DAM,Strong Hot,2823798,1983,5,28,1983.05,Washington
1984-12-16,29.44,USC00235253,-89.9664,37.3036,20.0,14.4,MARBLE HILL,Strong Hot,776231,1984,12,16,1984.12,Missouri
1971-07-31,15.84,USC00351765,-120.1817,45.2325,36.7,17.8,CONDON,Strong Hot,2096731,1971,7,31,1971.07,Oregon
1977-07-21,12.2,USC00313017,-78.8583,35.0583,39.4,26.1,FAYETTEVILLE PWC,Strong Hot,63457,1977,7,21,1977.07,North Carolina
1985-04-19,32.95,USC00476357,-90.5545,44.98,28.3,16.1,OWEN 2N,Strong Hot,2423717,1985,4,19,1985.04,Wisconsin
2011-08-10,11.12,USC00164355,-93.0625,32.81,40.0,25.6,HOMER 1N,Strong Hot,1863855,2011,8,10,2011.08,Louisiana
1992-02-24,17.33,USC00046175,-117.8803,33.6025,30.0,14.4,NEWPORT BEACH HARBOR,Strong Hot,2181116,1992,2,24,1992.02,California
1972-08-08,16.05,USC00047109,-123.1286,39.3619,42.2,18.3,POTTER VALLEY P H,Strong Hot,1372408,1972,8,8,1972.08,California
1970-10-08,21.75,USW00014755,-71.2994,44.2667,12.8,7.2,MT WASHINGTON,Strong Hot,2983088,1970,10,8,1970.1,New Hampshire
2007-08-10,15.2,USC00157049,-86.8883,36.855,40.0,24.4,RUSSELLVILLE,Strong Hot,1495100,2007,8,10,2007.08,Kentucky
1972-03-27,23.01,USC00411250,-98.2339,30.7586,32.8,18.9,BURNET,Strong Hot,1366694,1972,3,27,1972.03,Texas
2002-08-13,21.78,USC00352112,-123.2911,44.9464,38.9,21.1,DALLAS 2 NE,Strong Hot,361328,2002,8,13,2002.08,Oregon
